

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2016-09-19T09:00:54PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1034|SDSS J225903.32-010019.2|344.76385 |  -1.00534 |*|  -150|-0.000500 |    |20.7r|  0.000|1|0|15|1|1|4|0
1035|SDSS J231904.97-000717.7|349.77074 |  -0.12159 |*|  -150|-0.000500 |    |21.7r|  0.000|3|0|15|1|2|4|0
1036|SDSS J231922.24-002135.1|349.84270 |  -0.35975 |*|  -150|-0.000500 |    |21.0r|  0.000|1|0|19|1|1|4|0
1037|SDSS J232301.05-004801.5|350.75441 |  -0.80044 |*|  -150|-0.000500 |    |21.6r|  0.000|1|0|15|1|1|4|0
1038|SDSS J095541.90+685500.7|148.92461 |  68.91686 |*Cl|  -150|-0.000500 |    |20.2g|  0.000|4|0|18|1|1|4|1
1039|GALEXMSC J223453.71-283238.2  |338.72308 | -28.54478 |!*|  -150|-0.000499 |    |19.16|  0.000|0|0|5|3|1|0|0
1040|VCC 0181|184.06079 |  13.58658 |G|  -149|-0.000496 |    |17.1g|  0.000|11|0|28|6|2|4|0
1041|GALEXASC J211043.52-335435.7  |317.68133 | -33.91083 |!*|  -149|-0.000496 |    |17.6r|  0.000|0|0|5|3|1|0|0
1042|2dFGRS S318Z195| 46.59363 | -29.28961 |!*|  -148|-0.000494 |    |19.08|  0.000|0|0|1|2|1|0|0
1043|GALEXASC J064746.01+800724.7  |101.94083 |  80.12389 |G|  -148|-0.000493 |    |16.4 |  0.000|49|1|21|8|2|0|0
1044|SDSS J134815.60+003054.7|207.06502 |   0.51522 |!*|  -148|-0.000493 |    |18.75|  0.000|0|0|10|3|1|3|0
1045|2dFGRS N182Z140|186.61396 |  -2.74636 |!*|  -147|-0.000492 |    |19.09|  0.000|0|0|1|2|1|0|5
1046|2dFGRS S917Z258|318.57729 | -41.23183 |!*|  -147|-0.000490 |    |17.9r|  0.000|0|0|1|2|1|0|0
1047|2dFGRS S171Z238|328.23312 | -27.03014 |!*|  -147|-0.000490 |    |17.6r|  0.000|0|0|1|2|1|0|0
1048|2MASXi J1335261-041712|203.85883 |  -4.28675 |!*|  -147|-0.000489 |    |18.78|  0.000|0|0|5|3|1|0|0
1049|SDSS J140247.25-005530.1|210.69690 |  -0.92503 |!*|  -147|-0.000489 |    |18.71|  0.000|0|0|6|3|1|4|0
1050|SDSS J170317.03+333242.7|255.82098 |  33.54522 |G|  -146|-0.000487 |    |17.0g|  0.000|1|0|5|1|0|4|0
1051|LCRS B115953.9-054032|180.61525 |  -5.95406 |!*|  -146|-0.000486 |    |17.99|  0.000|0|0|2|3|1|0|0
1052|2dFGRS N130Z177|193.86646 |  -4.43794 |!*|  -145|-0.000485 |    |18.96|  0.000|0|0|1|2|1|0|0
1053|2dFGRS S917Z119|317.44221 | -40.72900 |!*|  -145|-0.000485 |    |18.0r|  0.000|0|0|1|2|1|0|0
1054|DEEP2 32012317|352.20551 |   0.04878 |G|  -145|-0.000485 | ?  |23.9R|  0.000|6|0|0|0|0|0|0
1055|2dFGRS N344Z004|216.85429 |   0.59822 |!*|  -145|-0.000483 |    |17.73|  0.000|0|0|1|2|1|0|2
1056|DEEP2 42047423| 37.40664 |   0.69047 |G|  -145|-0.000483 | ?  |23.8R|  0.000|7|0|0|0|1|0|0
1057|2dFGRS N146Z201|215.47833 |  -4.00514 |!*|  -144|-0.000479 |    |18.95|  0.000|0|0|1|2|1|0|0
1058|2dFGRS S392Z010| 40.52204 | -30.07239 |!*|  -144|-0.000479 |    |19.43|  0.000|0|0|1|2|1|0|0
1059|DEEP2 42051409| 37.73774 |   0.78713 |*|  -144|-0.000479 |:   |23.7R|  0.000|6|0|0|0|0|0|0
1060|VCC 1040|186.93554 |  12.98361 |G|  -143|-0.000477 |    |17.5 |  0.000|12|0|1|4|1|0|3
1061|2dFGRS N130Z060|192.64529 |  -3.56122 |!*|  -143|-0.000477 |    |18.81|  0.000|0|0|1|2|1|0|3
1062|6dF J2331446-024436|352.93600 |  -2.74344 |!*|  -143|-0.000477 |    |15.7R|  0.000|1|0|1|0|0|0|1
1063|2MASX J20275805-4734384|306.99196 | -47.57722 |G|  -142|-0.000475 |    |15.8R|  0.000|0|0|13|1|0|2|0
1064|MESSIER 098|183.45119 |  14.90033 |G|  -142|-0.000474 |    |10.95|  0.000|462|11|120|19|19|12|0
1065|GALEXASC J210921.70-350954.3  |317.34112 | -35.16511 |!*|  -142|-0.000473 |    |18.74|  0.000|0|0|5|3|1|0|0
1066|GALEXMSC J143520.58-002340.4  |218.83583 |  -0.39461 |!*|  -142|-0.000472 |    |19.36|  0.000|0|0|5|3|1|0|4
1067|SDSS J232854.16+002422.4|352.22567 |   0.40623 |*|  -142|-0.000472 | ?  |22.4g|  0.000|6|0|15|1|0|4|0
1068|2dFGRS S308Z128| 33.99217 | -28.58525 |!*|  -141|-0.000471 |    |19.31|  0.000|0|0|1|2|1|0|0
1069|NGC 6789|289.17566 |  63.97147 |G|  -141|-0.000470 |    |13.76|  0.000|63|1|29|8|3|7|0
1070|Aquarius dIrr|311.71585 | -12.84792 |G|  -141|-0.000470 |    |14.0B|  0.000|224|6|32|6|7|4|0
1071|2dFGRS S175Z059|333.06908 | -27.34217 |!*|  -141|-0.000470 |    |19.37|  0.000|0|0|1|2|1|0|0
1072|SDSS J121948.91+063201.7|184.95381 |   6.53383 |G|  -141|-0.000470 |    |21.4g|  0.000|2|0|10|1|1|4|0
1073|HeCS J150439.38-030951.6|226.16412 |  -3.16435 |G|  -141|-0.000470 |    |     |  0.000|1|0|0|1|1|0|0
1074|GALEXASC J012515.20-480210.2  | 21.31504 | -48.03581 |!*|  -141|-0.000469 |:   |19.23|  0.000|0|0|5|3|1|0|0
1075|DEEP2 42015262| 37.54332 |   0.46171 |G|  -141|-0.000469 | ?  |23.7R|  0.000|6|0|0|0|0|0|0
1076|2dFGRS S861Z123|317.28192 | -33.35078 |!*|  -140|-0.000468 |    |19.53|  0.000|0|0|1|2|1|0|0
1077|2dFGRS N380Z089|180.60850 |   0.04439 |!*|  -140|-0.000467 |    |18.50|  0.000|0|0|1|2|1|0|0
1078|HeCS J150409.55-030935.2|226.03980 |  -3.15979 |G|  -140|-0.000467 |    |     |  0.000|1|0|0|1|1|0|0
1079|2dFGRS S257Z104|337.54708 | -28.27311 |!*|  -140|-0.000466 |    |18.78|  0.000|0|0|1|2|1|0|0
1080|2dFGRS N348Z162|220.38137 |   0.25319 |!*|  -139|-0.000465 |    |19.01|  0.000|0|0|1|2|1|0|2
1081|ELAIS06S(R) J161347.7+542218  |243.44980 |  54.37118 |G|  -139|-0.000465 |    |17.0 |  0.000|56|1|15|9|2|0|0
1082|DEEP2 41025710| 36.52307 |   0.53371 |G|  -139|-0.000465 |    |23.9R|  0.000|5|0|0|0|1|0|0
1083|2dFGRS S291Z141| 15.35337 | -28.92003 |!*|  -139|-0.000464 |    |18.78|  0.000|0|0|1|2|1|0|0
1084|kkh 090|295.46083 |  68.57056 |RfN|  -139|-0.000464 |    |18.0 |  0.000|5|1|0|0|0|0|0
1085|2dFGRS S303Z250| 27.13042 | -29.10483 |!*|  -139|-0.000463 |:   |18.80|  0.000|0|0|1|2|1|0|0
1086|GALEXASC J214410.87-315529.1  |326.04554 | -31.92519 |!*|  -139|-0.000463 |    |18.3r|  0.000|0|0|9|4|1|0|0
1087|2dFGRS S182Z073|341.04117 | -27.26489 |!*|  -139|-0.000462 |    |19.38|  0.000|0|0|1|2|1|0|0
1088|2dFGRS S917Z618|317.22142 | -41.81614 |!*|  -138|-0.000461 |    |18.68|  0.000|0|0|1|2|1|0|0
1089|2MASX J04000932+3726113| 60.03887 |  37.43644 |G|  -138|-0.000460 |    |11.5K|  0.000|1|0|9|0|1|2|0
1090|2dFGRS S175Z003|333.66354 | -27.37881 |!*|  -138|-0.000459 |    |19.07|  0.000|0|0|1|2|1|0|0
1091|GALEXMSC J234534.33+384303.7  |356.39177 |  38.71770 |G|  -137|-0.000457 |    |16.7 |  0.000|52|1|18|9|3|0|0
1092|SDSS J163001.75+391435.6|247.50732 |  39.24323 |*|  -137|-0.000457 |    |17.3g|  0.000|1|0|5|1|0|4|0
1093|SDSS J124223.68+023501.0|190.59870 |   2.58363 |*|  -137|-0.000457 |    |22.4g|  0.000|2|0|15|1|2|4|0
1094|GALEXASC J045331.32-483113.3  | 73.38108 | -48.51939 |!*|  -137|-0.000456 |:   |19.32|  0.000|0|0|5|3|1|0|0
1095|2dFGRS S925Z477|329.44742 | -46.60292 |!*|  -136|-0.000455 |    |19.09|  0.000|0|0|1|2|1|0|0
1096|UGC 10222 NED01|240.36000 |  81.86500 |*|  -136|-0.000454 |    |14.0 |  0.000|3|1|0|2|1|0|0
1097|GALEXASC J021626.66-291441.8  | 34.11075 | -29.24556 |!*|  -136|-0.000453 |    |19.00|  0.000|0|0|5|3|1|0|0
1098|2dFGRS N216Z074|150.16324 |  -3.34270 |*|  -136|-0.000452 |:   |19.45|  0.000|1|0|1|1|0|0|0
1099|2dFGRS S328Z232|328.19733 | -31.11717 |!*|  -136|-0.000452 |    |18.83|  0.000|0|0|1|2|1|0|0
1100|2dFGRS N141Z216|208.57992 |  -4.47992 |!*|  -135|-0.000451 |    |18.72|  0.000|0|0|1|2|1|0|0
1101|2dFGRS S327Z124|326.88492 | -30.17342 |!*|  -135|-0.000450 |    |18.90|  0.000|0|0|1|2|1|0|0
1102|kkh 025| 65.56663 |  30.43910 |G|  -135|-0.000450 |    |18.3 |  0.000|3|0|0|0|0|0|0
1103|DEEP2 42048103| 37.32795 |   0.70042 |G|  -135|-0.000450 | ?  |23.6R|  0.000|7|0|0|0|1|0|0
1104|2dFGRS S181Z060|339.62912 | -28.09586 |!*|  -134|-0.000448 |    |19.44|  0.000|0|0|1|2|1|0|0
1105|kkh 026| 69.59526 |   7.09276 |!EmObj|  -134|-0.000448 |    |16.5 |  0.000|5|1|0|0|0|0|0
1106|SDSS J233353.27-010129.7|353.47197 |  -1.02493 |*|  -133|-0.000445 |    |17.0R|  0.000|0|0|6|1|0|2|0
1107|GALEXASC J015703.48-335903.6  | 29.26475 | -33.98456 |!*|  -133|-0.000444 |    |18.29|  0.000|0|0|4|3|1|0|0
1108|DEEP2 21018605|251.99817 |  34.87872 |G|  -133|-0.000444 | ?  |24.0R|  0.000|5|0|0|0|0|0|0
1109|2dFGRS N104Z231|163.77158 |  -5.24200 |!*|  -133|-0.000443 |    |19.41|  0.000|0|0|1|2|1|0|0
1110|2dFGRS S834Z389| 16.86754 | -46.98906 |!*|  -133|-0.000442 |    |19.06|  0.000|0|0|1|2|1|0|0
1111|2dFGRS N292Z052|157.69783 |  -1.52094 |!*|  -132|-0.000441 |    |19.53|  0.000|0|0|1|2|1|0|4
1112|IC 3471|188.09508 |  16.01883 |G|  -132|-0.000440 |    |15.53|  0.000|28|0|16|6|4|3|0
1113|2dFGRS N335Z111|205.31421 |  -0.27053 |!*|  -132|-0.000440 |    |19.52|  0.000|0|0|1|2|1|0|4
1114|2dFGRS S408Z182|330.55275 | -32.03472 |!*|  -132|-0.000440 |    |19.09|  0.000|0|0|1|2|1|0|0
1115|2dFGRS S327Z144|326.64792 | -30.58331 |!*|  -132|-0.000440 |    |17.5r|  0.000|0|0|1|2|1|0|0
1116|2MASX J22430590-2011089|340.77450 | -20.18631 |G|  -132|-0.000440 |    |17.73|  0.000|1|0|10|1|1|2|1
1117|2MASX J05214613+0347334| 80.44237 |   3.79275 |G|  -132|-0.000440 |    |     |  0.000|1|0|9|0|1|2|0
1118|SDSS J101151.90-020932.2|152.96626 |  -2.15897 |!*|  -131|-0.000438 |    |19.13|  0.000|0|0|10|3|1|4|0
1119|2dFGRS N146Z093|216.12096 |  -4.44908 |!*|  -131|-0.000438 |    |19.18|  0.000|0|0|1|2|1|0|0
1120|2dFGRS S251Z027|330.88112 | -28.19386 |!*|  -131|-0.000438 |    |17.71|  0.000|0|0|2|2|1|0|0
1121|DEEP2 41041111| 37.15106 |   0.69330 |G|  -131|-0.000438 |:   |23.3R|  0.000|7|0|0|0|1|0|0
1122|2dFGRS N248Z055|185.16996 |  -0.95119 |!*|  -131|-0.000437 |    |19.28|  0.000|0|0|1|2|1|0|2
1123|2dFGRS S917Z344|318.22388 | -42.09433 |!*|  -131|-0.000436 |    |19.28|  0.000|0|0|1|2|1|0|0
1124|GALEXMSC J224159.89-300925.9  |340.49788 | -30.15731 |!*|  -130|-0.000435 |    |19.15|  0.000|0|0|5|3|1|0|0
1125|GALEXASC J032430.26-524934.6  | 51.12693 | -52.82634 |G|  -130|-0.000434 |    |18.52|  0.000|1|0|7|3|0|0|0
1126|SDSS J023038.19+003508.4| 37.65915 |   0.58569 |*|  -130|-0.000434 | ?  |23.5g|  0.000|6|0|15|1|0|4|0
1127|2dFGRS N104Z097|164.23921 |  -5.54842 |!*|  -130|-0.000433 |    |19.32|  0.000|0|0|1|2|1|0|0
1128|SDSS J144511.47-021057.0|221.29783 |  -2.18251 |!*|  -130|-0.000432 |    |19.23|  0.000|0|0|6|3|1|4|0
1129|UGC 05428|151.27667 |  66.55889 |G|  -129|-0.000431 |    |18.  |  0.000|84|5|15|8|2|4|0
1130|SDSS J140916.81-015647.2|212.32008 |  -1.94646 |!*|  -129|-0.000430 |    |19.01|  0.000|0|0|6|3|1|4|0
1131|2dFGRS S456Z004| 27.46912 | -32.49839 |!*|  -129|-0.000430 |    |18.82|  0.000|0|0|1|2|1|0|0
1132|GALEXASC J150827.88-242516.1  |227.11604 | -24.42108 |*|  -129|-0.000430 |    |15.3R|  0.000|1|0|3|1|1|0|0
1133|CVn II dSph|194.29167 |  34.32083 |G|  -129|-0.000430 |    |15.1V|  0.000|58|0|1|5|2|0|6
1134|2dFGRS N211Z201|219.97458 |  -1.56514 |!*|  -129|-0.000429 |    |19.57|  0.000|0|0|1|2|1|0|2
1135|GALEXASC J022130.99-285848.0  | 35.37858 | -28.97931 |!*|  -128|-0.000428 |    |18.10|  0.000|0|0|5|3|1|0|0
1136|2dFGRS S328Z217|326.67133 | -30.61481 |!*|  -128|-0.000428 |    |17.6r|  0.000|0|0|1|2|1|0|0
1137|2dFGRS S180Z147|338.48163 | -27.16747 |!*|  -128|-0.000428 |    |19.09|  0.000|0|0|1|2|1|0|0
1138|NGC 4396|186.49508 |  15.67147 |G|  -128|-0.000427 |    |13.06|  0.000|144|2|46|17|12|8|0
1139|ABELL 1656:[BDG95] +1495+0455 |195.40833 |  27.84417 |G|  -128|-0.000427 |    |     |  0.000|2|0|0|0|1|0|0
1140|GALEXASC J214047.49-395254.0  |325.19821 | -39.88167 |!*|  -128|-0.000427 |:   |18.3r|  0.000|0|0|9|4|1|0|0
1141|GALEXASC J223116.59-304758.4  |337.81912 | -30.79969 |!*|  -128|-0.000427 |    |19.28|  0.000|0|0|5|3|1|0|0
1142|2MASX J21145235+0250103|318.71812 |   2.83628 |*|  -128|-0.000427 |    |     |  0.000|1|0|9|0|0|2|1
1143|2dFGRS S188Z077|347.68838 | -27.32344 |!*|  -127|-0.000425 |    |19.23|  0.000|0|0|1|2|1|0|0
1144|GALEXASC J221221.11-421933.0  |333.08787 | -42.32606 |!*|  -127|-0.000424 |    |18.82|  0.000|0|0|5|3|1|0|0
1145|SDSS J123043.47+122636.3|187.68115 |  12.44344 |*|  -127|-0.000424 |    |23.7g|  0.000|1|0|18|1|1|4|0
1146|GALEXASC J025035.34-194401.4  | 42.64708 | -19.73369 |*|  -127|-0.000423 |    |17.8R|  0.000|0|0|4|1|0|0|0
1147|SDSS J214143.82-072326.6|325.43262 |  -7.39074 |*|  -127|-0.000423 |    |17.0R|  0.000|0|0|5|1|0|4|1
1148|2dFGRS N146Z168|215.67250 |  -4.88783 |!*|  -127|-0.000422 |    |18.92|  0.000|0|0|1|2|1|0|0
1149|2dFGRS S849Z355| 41.42238 | -40.99311 |!*|  -126|-0.000421 |    |19.45|  0.000|0|0|1|2|1|0|0
1150|GALEXASC J221226.22-265808.3  |333.10888 | -26.96881 |!*|  -126|-0.000421 |    |19.34|  0.000|0|0|5|3|1|0|0
1151|GALEXMSC J015323.58+360745.2  | 28.34790 |  36.12925 |G|  -126|-0.000420 |    |     |  0.000|1|0|4|1|0|0|0
1152|AGC 226067|185.48042 |  13.46944 |G|  -126|-0.000420 |    |     |  0.000|4|1|1|1|3|0|2
1153|2dFGRS S806Z351| 12.44988 | -41.82089 |!*|  -126|-0.000419 |:   |18.87|  0.000|0|0|1|2|1|0|0
1154|6dF J1423215-091154|215.83971 |  -9.19833 |*|  -126|-0.000419 |    |18.4R|  0.000|0|0|0|0|0|0|1
1155|GALEXASC J133611.55-035319.3  |204.04821 |  -3.88792 |!*|  -125|-0.000417 |    |19.02|  0.000|0|0|5|3|1|0|0
1156|6dF J2134455-160642|323.68950 | -16.11161 |!*|  -125|-0.000417 |    |18.7b|  0.000|0|0|0|0|1|0|0
1157|GALEXASC J105658.09-051026.7  |164.24162 |  -5.17381 |!*|  -125|-0.000416 |    |19.39|  0.000|0|0|5|3|1|0|0
1158|2dFGRS S880Z303| 72.62500 | -47.78414 |!*|  -125|-0.000416 |    |18.40|  0.000|0|0|1|2|1|0|0
1159|2dFGRS S264Z201|345.74479 | -28.47831 |!*|  -125|-0.000416 |    |18.75|  0.000|0|0|1|2|1|0|0
1160|DEEP2 22030855|252.57430 |  34.95454 |*|  -125|-0.000416 |:   |23.3R|  0.000|6|0|0|0|0|0|0
1161|GALEXASC J012749.08-480315.8  | 21.95546 | -48.05414 |!*|  -124|-0.000415 |    |19.04|  0.000|0|0|5|3|1|0|0
1162|GALEXASC J010400.70-474431.2  | 16.00333 | -47.74228 |!*|  -124|-0.000413 |:   |19.03|  0.000|0|0|5|3|1|0|0
1163|2dFGRS S894Z042| 64.23833 | -38.72733 |!*|  -123|-0.000411 |:   |19.28|  0.000|0|0|1|2|1|0|0
1164|2dFGRS S209Z131| 11.11238 | -28.09039 |!*|  -123|-0.000411 |:   |19.31|  0.000|0|0|1|2|1|0|0
1165|SDSS J165146.17+350502.8|252.94239 |  35.08412 |*|  -123|-0.000411 |:   |21.9g|  0.000|6|0|15|1|0|4|0
1166|SDSS J232800.17+001948.9|352.00072 |   0.33028 |*|  -123|-0.000411 |    |21.5g|  0.000|5|0|15|1|0|4|0
1167|IC 3416|187.39568 |  10.79310 |G|  -123|-0.000410 |    |15.20|  0.000|45|0|28|5|4|8|0
1168|2dFGRS N217Z272|150.74696 |  -2.28003 |!*|  -123|-0.000410 |    |19.60|  0.000|0|0|1|2|1|0|2
1169|GALEXASC J000044.38-274409.5  |  0.18504 | -27.73492 |!*|  -123|-0.000410 |    |18.04|  0.000|0|0|5|3|1|0|0
1170|GALEXASC J003946.15-264728.3  |  9.94258 | -26.79161 |!*|  -123|-0.000410 |    |18.59|  0.000|0|0|8|4|1|0|0
1171|GALEXASC J222539.46-274138.2  |336.41525 | -27.69281 |!*|  -123|-0.000409 |    |19.06|  0.000|0|0|5|3|1|0|0
1172|IC 3311|186.38796 |  12.26033 |G|  -122|-0.000407 |    |14.87|  0.000|99|2|28|11|14|6|0
1173|WLM|  0.49234 | -15.46093 |G|  -122|-0.000407 |    |11.03|  0.000|354|11|37|10|8|6|0
1174|2dFGRS S917Z718|316.77946 | -41.61636 |!*|  -122|-0.000407 |    |18.98|  0.000|0|0|1|2|1|0|0
1175|2MASX J00450137+5521179| 11.25571 |  55.35514 |G|  -122|-0.000407 |    |11.3K|  0.000|1|0|9|0|1|2|1
1176|2dFGRS N294Z220|159.18850 |  -0.50781 |!*|  -122|-0.000406 |    |18.49|  0.000|0|0|1|2|1|0|3
1177|DEEP2 32011616|352.27258 |   0.05912 |G|  -121|-0.000405 | ?  |23.4R|  0.000|6|0|0|0|0|0|0
1178|WKK 3023|212.70137 | -60.31858 |VisS|  -121|-0.000404 |    |16.6 |  0.000|4|0|0|0|0|0|0
1179|2dFGRS S404Z129|325.94529 | -31.61361 |!*|  -121|-0.000404 |    |19.34|  0.000|0|0|1|2|1|0|0
1180|2dFGRS S186Z116|345.79392 | -28.29831 |!*|  -121|-0.000404 |    |18.23|  0.000|0|0|1|2|1|0|0
1181|6dF J1631565-010738|247.98533 |  -1.12717 |*|  -121|-0.000404 |    |16.8R|  0.000|1|0|1|0|1|0|0
1182|DEEP2 32006733|352.16583 |   0.03412 |*|  -121|-0.000404 |:   |23.8R|  0.000|6|0|0|0|0|0|0
1183|2dFGRS S211Z061| 14.34662 | -28.00183 |!*|  -121|-0.000403 |    |19.38|  0.000|0|0|1|2|1|0|0
1184|2dFGRS S512Z156| 28.88788 | -33.29253 |!*|  -120|-0.000401 |    |17.06|  0.000|0|0|1|2|1|0|0
1185|GALEXASC J022359.59-292741.8  | 35.99871 | -29.46186 |G|  -120|-0.000400 |    |15.98|  0.000|4|0|5|4|1|0|2
1186|2dFGRS N152Z032|149.39729 |  -3.63078 |!*|  -120|-0.000400 |    |19.50|  0.000|1|0|1|2|1|0|0
1187|2dFGRS N155Z248|151.81333 |  -4.36972 |!*|  -120|-0.000400 |    |18.41|  0.000|0|0|1|2|1|0|0
1188|2dFGRS N096Z248|151.91288 |  -5.80253 |!*|  -120|-0.000400 |:   |18.77|  0.000|0|0|1|2|1|0|0
1189|2dFGRS N155Z256|153.03308 |  -4.74317 |!*|  -120|-0.000400 |:   |19.53|  0.000|0|0|1|2|1|0|0
1190|2dFGRS N227Z004|162.40075 |  -2.83878 |!*|  -120|-0.000400 |:   |15.14|  0.000|0|0|1|2|1|0|0
1191|GALEXASC J112710.03-051848.2  |171.79242 |  -5.31294 |!*|  -120|-0.000400 |:   |19.26|  0.000|0|0|9|4|1|0|0
1192|GALEXASC J122948.40-033514.4  |187.45183 |  -3.58722 |!*|  -120|-0.000400 |    |17.63|  0.000|1|0|9|4|1|0|1
1193|SDSS J122428.84-034022.6|186.12020 |  -3.67297 |!*|  -120|-0.000400 |:   |19.50|  0.000|0|0|10|3|1|4|0
1194|SDSS J125925.43-024639.5|194.85598 |  -2.77766 |!*|  -120|-0.000400 |:   |17.25|  0.000|0|0|6|3|1|4|0
1195|2dFGRS N012Z024|192.74608 |  -6.39703 |!*|  -120|-0.000400 |    |17.53|  0.000|0|0|1|2|1|0|1
1196|GALEXMSC J124802.27-041942.5  |192.00938 |  -4.32689 |!*|  -120|-0.000400 |    |18.29|  0.000|0|0|4|3|1|0|0
1197|GALEXASC J124402.80-044802.7  |191.01129 |  -4.80153 |!*|  -120|-0.000400 |    |18.50|  0.000|0|0|5|3|1|0|0
1198|GALEXASC J131122.65-040812.6  |197.84467 |  -4.13714 |!*|  -120|-0.000400 |    |19.03|  0.000|0|0|9|4|1|0|0
1199|2dFGRS N130Z198|193.73842 |  -4.48236 |!*|  -120|-0.000400 |:   |19.30|  0.000|0|0|1|2|1|0|0
1200|SDSS J125711.87-032402.1|194.29948 |  -3.40059 |!*|  -120|-0.000400 |    |19.39|  0.000|0|0|6|3|1|4|0
1201|GALEXASC J130052.34-043337.3  |195.21796 |  -4.56061 |!*|  -120|-0.000400 |    |18.10|  0.000|0|0|5|3|1|0|0
1202|GALEXASC J133035.51-051955.0  |202.64750 |  -5.33197 |!*|  -120|-0.000400 |    |19.01|  0.000|0|0|5|3|1|0|0
1203|2dFGRS N076Z212|198.97875 |  -4.92233 |!*|  -120|-0.000400 |    |19.11|  0.000|0|0|1|2|1|0|0
1204|2dFGRS N077Z187|200.86454 |  -5.13481 |!*|  -120|-0.000400 |:   |19.26|  0.000|0|0|1|2|1|0|0
1205|GALEXASC J131931.45-033845.0  |199.88075 |  -3.64597 |!*|  -120|-0.000400 |    |18.44|  0.000|0|0|5|3|1|0|0
1206|GALEXASC J134906.53-040459.2  |207.27758 |  -4.08294 |!*|  -120|-0.000400 |    |17.75|  0.000|0|0|5|3|1|0|0
1207|GALEXASC J134542.17-050148.7  |206.42517 |  -5.03006 |!*|  -120|-0.000400 |    |19.05|  0.000|0|0|4|3|1|0|0
1208|GALEXASC J143832.46-030856.3  |219.63563 |  -3.14892 |!*|  -120|-0.000400 |    |17.34|  0.000|0|0|5|3|1|0|0
1209|2dFGRS N090Z268|221.36662 |  -5.49047 |!*|  -120|-0.000400 |    |17.59|  0.000|0|0|1|2|1|0|0
1210|2dFGRS N147Z163|217.23504 |  -3.92244 |!*|  -120|-0.000400 |    |17.90|  0.000|0|0|1|2|1|0|0
1211|2dFGRS N147Z138|217.33300 |  -4.67764 |!*|  -120|-0.000400 |    |18.28|  0.000|0|0|1|2|1|0|0
1212|2dFGRS N147Z068|217.68900 |  -4.26525 |!*|  -120|-0.000400 |    |18.59|  0.000|0|0|1|2|1|0|0
1213|2dFGRS N206Z101|213.41108 |  -3.06222 |!*|  -120|-0.000400 |:   |18.74|  0.000|0|0|1|2|1|0|2
1214|2dFGRS N145Z216|214.06867 |  -4.52442 |!*|  -120|-0.000400 |    |18.77|  0.000|0|0|1|2|1|0|0
1215|2dFGRS N031Z199|219.32992 |  -6.26233 |*|  -120|-0.000400 |    |18.79|  0.000|0|0|1|2|1|0|0
1216|2dFGRS N150Z263|222.06225 |  -3.73806 |!*|  -120|-0.000400 |    |18.82|  0.000|0|0|1|2|1|0|0
1217|2dFGRS N031Z133|219.76087 |  -6.33186 |*|  -120|-0.000400 |    |18.84|  0.000|0|0|1|2|1|0|0
1218|2dFGRS N150Z269|222.04508 |  -3.25025 |!*|  -120|-0.000400 |    |18.84|  0.000|0|0|1|2|1|0|0
1219|2dFGRS N090Z135|221.91642 |  -4.71922 |!*|  -120|-0.000400 |    |18.89|  0.000|0|0|1|2|1|0|0
1220|2dFGRS N147Z260|216.80267 |  -3.35647 |!*|  -120|-0.000400 |    |19.02|  0.000|0|0|1|2|1|0|0
1221|GALEXASC J145210.05-041010.8  |223.04196 |  -4.16961 |!*|  -120|-0.000400 |    |19.02|  0.000|0|0|4|3|1|0|0
1222|2dFGRS N147Z027|217.95071 |  -3.85594 |!*|  -120|-0.000400 |    |19.15|  0.000|0|0|1|2|1|0|0
1223|2dFGRS N090Z167|221.77087 |  -5.65106 |!*|  -120|-0.000400 |    |19.25|  0.000|0|0|1|2|1|0|0
1224|2dFGRS N150Z193|222.37050 |  -3.83669 |!*|  -120|-0.000400 |    |19.34|  0.000|0|0|1|2|1|0|0
1225|GALEXASC J144911.97-060513.9  |222.29954 |  -6.08744 |!*|  -120|-0.000400 |    |19.35|  0.000|0|0|4|3|1|0|0
1226|GALEXASC J144925.71-044905.6  |222.35700 |  -4.81836 |!*|  -120|-0.000400 |    |19.36|  0.000|0|0|5|3|1|0|0
1227|2dFGRS N150Z352|221.72246 |  -3.45194 |!*|  -120|-0.000400 |    |19.56|  0.000|0|0|1|2|1|0|0
1228|2dFGRS N089Z140|220.26638 |  -5.96886 |!*|  -120|-0.000400 |:   |19.57|  0.000|0|0|1|2|1|0|0
1229|2dFGRS N089Z175|220.15079 |  -5.36097 |!*|  -120|-0.000400 |:   |19.65|  0.000|0|0|1|2|1|0|0
1230|2dFGRS N033Z277|222.15967 |  -6.19861 |!*|  -120|-0.000400 |    |17.98|  0.000|0|0|1|2|1|0|0
1231|SDSS J100026.34-004731.2|150.10977 |  -0.79201 |*|  -120|-0.000400 |    |20.42|  0.000|1|0|16|2|1|4|0
